country,state,region,region_code,county_set_code,census_division,census_region,start_date,end_date,days,year,quarter,population,population_z,total_deaths,covid_deaths,total_deaths_per_day,year_zero,expected_deaths,excess_deaths,non_covid_deaths,covid_deaths_per_100k,excess_deaths_per_100k,excess_deaths_pct_change,total_deaths_per_7_days,covid_deaths_per_7_days,expected_deaths_per_7_days,excess_deaths_per_7_days,non_covid_deaths_per_7_days,covid_deaths_per_100k_per_7_days,excess_deaths_per_100k_per_7_days
United States,AL,"Dale County, AL",01045,01CS017,East South Central,South,2020-04-01,2020-06-30,91,2020,2,48959,-0.16498358655798,140,,1.53846153846154,5,133.311313596444,6.68868640355623,,,13.6618117272743,0.0501734340702997,10.7692307692308,,10.2547164304957,0.514514338735095,,,1.05090859440572
United States,AL,"Dale County, AL",01045,01CS017,East South Central,South,2020-07-01,2020-09-30,92,2020,3,48959,-0.16498358655798,205,,2.22826086956522,5,124.472396151857,80.527603848143,,,164.479674519788,0.646951503608067,15.5978260869565,,9.47072579416304,6.12710029279349,,,12.5147578438969
United States,AL,"Dale County, AL",01045,01CS017,East South Central,South,2020-10-01,2020-12-31,92,2020,4,48959,-0.16498358655798,172,,1.8695652173913,5,146.304660192961,25.6953398070393,,,52.4833836619198,0.175628990718066,13.0869565217391,,11.1318763190296,1.95508020270951,,,3.99330093079825
United States,AL,"Dallas County, AL",01047,01CS018,East South Central,South,2020-01-01,2020-03-31,91,2020,1,36098,-0.203788909174986,112,0,1.23076923076923,5,158.138752531433,-46.1387525314333,112,0,-127.815259935269,-0.291761202063753,8.61538461538462,0,12.1645194254949,-3.54913481011025,8.61538461538462,0,-9.83194307194375
United States,AL,"Dallas County, AL",01047,01CS018,East South Central,South,2020-04-01,2020-06-30,91,2020,2,36098,-0.203788909174986,165,,1.81318681318681,5,125.930822246883,39.0691777531169,,,108.23086529203,0.310243172053011,12.6923076923077,,9.68698632668332,3.00532136562438,,,8.32545117630998
United States,AL,"Dallas County, AL",01047,01CS018,East South Central,South,2020-07-01,2020-09-30,92,2020,3,36098,-0.203788909174986,166,43,1.80434782608696,5,117.010800501752,48.9891994982482,123,119.120172862762,135.711672386969,0.418672458338705,12.6304347826087,3.27173913043478,8.90299569035068,3.72743909225802,9.35869565217391,9.06349141347106,10.3258881163999
United States,AL,"Dallas County, AL",01047,01CS018,East South Central,South,2020-10-01,2020-12-31,92,2020,4,36098,-0.203788909174986,189,43,2.05434782608696,5,138.843064542855,50.1569354571446,146,119.120172862762,138.946577253988,0.361249124126493,14.3804347826087,3.27173913043478,10.5641462152173,3.81628856739144,11.1086956521739,9.06349141347106,10.5720221823687
United States,AL,"DeKalb County, AL",01049,01CS019,East South Central,South,2020-01-01,2020-03-31,91,2020,1,71658,-0.0964941986345357,235,0,2.58241758241758,5,238.425144150367,-3.42514415036726,235,0,-4.77984893573259,-0.0143657002392631,18.0769230769231,0,18.3403957038744,-0.263472626951328,18.0769230769231,0,-0.367680687364045
United States,AL,"DeKalb County, AL",01049,01CS019,East South Central,South,2020-04-01,2020-06-30,91,2020,2,71658,-0.0964941986345357,221,,2.42857142857143,5,206.217213865817,14.7827861341829,,,20.6296381899899,0.0716855099390583,17,,15.8628626050629,1.13713739493715,,,1.58689524538384
United States,AL,"DeKalb County, AL",01049,01CS019,East South Central,South,2020-07-01,2020-09-30,92,2020,3,71658,-0.0964941986345357,251,33,2.72826086956522,5,198.179460160454,52.8205398395458,218,46.0520807167378,73.711992854316,0.266528830973604,19.0978260869565,2.51086956521739,15.0788719687302,4.01895411822631,16.5869565217391,3.50396266323005,5.60852119543709
United States,AL,"DeKalb County, AL",01049,01CS019,East South Central,South,2020-10-01,2020-12-31,92,2020,4,71658,-0.0964941986345357,317,87,3.44565217391304,5,220.011724201558,96.9882757984422,230,121.410030980491,135.348845625669,0.440832306325589,24.1195652173913,6.61956521739131,16.7400224935968,7.37954272379451,17.5,9.23771974851559,10.2982817323879
United States,AL,"Elmore County, AL",01051,01CS020,East South Central,South,2020-01-01,2020-03-31,91,2020,1,82158,-0.0648126896166862,246,,2.7032967032967,5,232.855555342888,13.1444446571117,,,15.9989832482675,0.0564489201803924,18.9230769230769,,17.9119657956068,1.01111112747013,,,1.2306910190975
United States,AL,"Elmore County, AL",01051,01CS020,East South Central,South,2020-04-01,2020-06-30,91,2020,2,82158,-0.0648126896166862,244,,2.68131868131868,5,200.647625058338,43.3523749416619,,,52.7670767809122,0.216062238110504,18.7692307692308,,15.4344326967952,3.33479807243553,,,4.05900590622402
United States,AL,"Elmore County, AL",01051,01CS020,East South Central,South,2020-07-01,2020-09-30,92,2020,3,82158,-0.0648126896166862,246,,2.67391304347826,5,192.548667080366,53.4513329196344,,,65.0591943811124,0.277599080430533,18.7173913043478,,14.6504420604626,4.06694924388522,,,4.95015609421508
United States,AL,"Elmore County, AL",01051,01CS020,East South Central,South,2020-10-01,2020-12-31,92,2020,4,82158,-0.0648126896166862,278,43,3.02173913043478,5,214.380931121469,63.6190688785308,235,52.338177657684,77.4350262646739,0.296757125485587,21.1521739130435,3.27173913043478,16.3115925853292,4.8405813277143,17.8804347826087,3.98225264786726,5.89179547665997
United States,AL,"Escambia County, AL",01053,01CS015,East South Central,South,2020-01-01,2020-03-31,91,2020,1,36281,-0.203236745732103,132,0,1.45054945054945,5,152.974996126864,-20.9749961268643,132,0,-57.8126185244737,-0.137113885654028,10.1538461538462,0,11.7673073943742,-1.61346124052802,10.1538461538462,0,-4.44712450188259
United States,AL,"Escambia County, AL",01053,01CS015,East South Central,South,2020-04-01,2020-06-30,91,2020,2,36281,-0.203236745732103,136,,1.49450549450549,5,120.767065842314,15.2329341576859,,,41.9859820779083,0.126134836939531,10.4615384615385,,9.28977429556262,1.17176416597584,,,3.22969092906987
United States,AL,"Escambia County, AL",01053,01CS015,East South Central,South,2020-07-01,2020-09-30,92,2020,3,36281,-0.203236745732103,170,,1.84782608695652,5,111.790299521308,58.2097004786917,,,160.44127912321,0.520704396785307,12.9347826086957,,8.50578365922998,4.42899894946567,,,12.2074886289399
United States,AL,"Escambia County, AL",01053,01CS015,East South Central,South,2020-10-01,2020-12-31,92,2020,4,36281,-0.203236745732103,164,,1.78260869565217,5,133.622563562412,30.377436437588,,,83.728222589201,0.227337626428634,12.4782608695652,,10.1669341840966,2.31132668546865,,,6.37062563178703
United States,AL,"Etowah County, AL",01055,01CS009,East South Central,South,2020-01-01,2020-03-31,91,2020,1,102371,-0.00382427611403945,355,,3.9010989010989,5,379.491608256151,-24.4916082561513,,,-23.9243616416283,-0.0645379442478208,27.3076923076923,,29.1916621735501,-1.88396986585779,,,-1.84033551089449
United States,AL,"Etowah County, AL",01055,01CS009,East South Central,South,2020-04-01,2020-06-30,91,2020,2,102371,-0.00382427611403945,367,,4.03296703296703,5,347.283677971601,19.7163220283989,,,19.2596751310419,0.0567729590505293,28.2307692307692,,26.7141290747386,1.51664015603069,,,1.48151347161861
United States,AL,"Etowah County, AL",01055,01CS009,East South Central,South,2020-07-01,2020-09-30,92,2020,3,102371,-0.00382427611403945,493,101,5.35869565217391,5,340.796105190478,152.203894809522,392,98.6607535337156,148.678722303702,0.446612776646765,37.5108695652174,7.68478260869565,25.9301384384059,11.5807311268115,29.8260869565217,7.50679646452184,11.3125114796295
United States,AL,"Etowah County, AL",01055,01CS009,East South Central,South,2020-10-01,2020-12-31,92,2020,4,102371,-0.00382427611403945,472,111,5.1304347826087,5,362.628369231581,109.371630768419,361,108.429144972697,106.838490166569,0.301608037452172,35.9130434782609,8.44565217391304,27.5912889632725,8.32175451498838,27.4673913043478,8.25004363922697,8.12901555615202
United States,AL,"Fayette County, AL",01057,01CS021,East South Central,South,2020-01-01,2020-03-31,91,2020,1,16241,-0.263703168657599,55,0,0.604395604395604,5,90.2676313774605,-35.2676313774605,55,0,-217.151846422391,-0.390700751080821,4.23076923076923,0,6.94366395211234,-2.71289472134311,4.23076923076923,0,-16.7039881863377
United States,AL,"Fayette County, AL",01057,01CS021,East South Central,South,2020-04-01,2020-06-30,91,2020,2,16241,-0.263703168657599,53,,0.582417582417583,5,58.0597010929103,-5.0597010929103,,,-31.1538765649301,-0.0871465232797786,4.07692307692308,,4.46613085330079,-0.389207776377715,,,-2.39645204345616
United States,AL,"Fayette County, AL",01057,01CS021,East South Central,South,2020-07-01,2020-09-30,92,2020,3,16241,-0.263703168657599,71,,0.771739130434783,5,48.3938428515814,22.6061571484186,,,139.191904121782,0.467128787803629,5.40217391304348,,3.68214021696815,1.72003369607533,,,10.5906883570921
United States,AL,"Fayette County, AL",01057,01CS021,East South Central,South,2020-10-01,2020-12-31,92,2020,4,16241,-0.263703168657599,90,,0.978260869565217,5,70.2261068926851,19.7738931073149,,,121.752928436149,0.281574673326718,6.84782608695652,,5.34329074183473,1.50453534512179,,,9.26380977231567
United States,AL,"Franklin County, AL",01059,01CS022,East South Central,South,2020-01-01,2020-03-31,91,2020,1,31507,-0.217641271832219,111,,1.21978021978022,5,125.911630169888,-14.9116301698876,,,-47.3279911444682,-0.118429331347453,8.53846153846154,,9.68551001306828,-1.14704847460674,,,-3.64061470342063
United States,AL,"Franklin County, AL",01059,01CS022,East South Central,South,2020-04-01,2020-06-30,91,2020,2,31507,-0.217641271832219,107,,1.17582417582418,5,93.7036998853374,13.2963001146626,,,42.2010985325884,0.141897279733169,8.23076923076923,,7.20797691425672,1.02279231651251,,,3.24623834866064
United States,AL,"Franklin County, AL",01059,01CS022,East South Central,South,2020-07-01,2020-09-30,92,2020,3,31507,-0.217641271832219,115,,1.25,5,84.4295339384308,30.5704660615692,,,97.0275369332821,0.362082610616592,8.75,,6.42398627792408,2.32601372207592,,,7.38252998405407
United States,AL,"Franklin County, AL",01059,01CS022,East South Central,South,2020-10-01,2020-12-31,92,2020,4,31507,-0.217641271832219,128,,1.39130434782609,5,106.261797979534,21.7382020204656,,,68.9948329592331,0.204572126895992,9.73913043478261,,8.08513680279066,1.65399363199195,,,5.24960685559382
United States,AL,"Geneva County, AL",01061,01CS012,East South Central,South,2020-01-01,2020-03-31,91,2020,1,26411,-0.233017364208882,97,0,1.06593406593407,5,124.059810443176,-27.0598104431762,97,0,-102.456591735172,-0.218119069717349,7.46153846153846,0,9.54306234178279,-2.08152388024433,7.46153846153846,0,-7.88127628732091
United States,AL,"Geneva County, AL",01061,01CS012,East South Central,South,2020-04-01,2020-06-30,91,2020,2,26411,-0.233017364208882,96,,1.05494505494506,5,91.851880158626,4.14811984137397,,,15.7060309771458,0.0451609682263472,7.38461538461539,,7.06552924297123,0.319086141644152,,,1.20815622901121
United States,AL,"Geneva County, AL",01061,01CS012,East South Central,South,2020-07-01,2020-09-30,92,2020,3,26411,-0.233017364208882,121,,1.31521739130435,5,82.557364544393,38.442635455607,,,145.555395311071,0.465647561156528,9.20652173913044,,6.2815386066386,2.92498313249184,,,11.074867034538
United States,AL,"Geneva County, AL",01061,01CS012,East South Central,South,2020-10-01,2020-12-31,92,2020,4,26411,-0.233017364208882,153,,1.66304347826087,5,104.389628585497,48.6103714145034,,,184.053505791161,0.465662844797756,11.6413043478261,,7.94268913150517,3.69861521632091,,,14.0040710928057
United States,AL,"Greene County, AL",01063,01CS023,East South Central,South,2020-01-01,2020-03-31,91,2020,1,7990,-0.288598800172482,44,0,0.483516483516484,5,64.0328660499122,-20.0328660499122,44,0,-250.724230912543,-0.312852872059436,3.38461538461538,0,4.92560508076248,-1.54098969614709,3.38461538461538,0,-19.2864793009648
United States,AL,"Greene County, AL",01063,01CS023,East South Central,South,2020-04-01,2020-06-30,91,2020,2,7990,-0.288598800172482,,,,5,31.824935765362,,,,,,,,2.44807198195092,,,,
United States,AL,"Greene County, AL",01063,01CS023,East South Central,South,2020-07-01,2020-09-30,92,2020,3,7990,-0.288598800172482,41,,0.445652173913043,5,21.8707833995546,19.1292166004454,,,239.414475600068,0.874647069150482,3.1195652173913,,1.66408134561828,1.45548387177302,,,18.2163187956573
United States,AL,"Greene County, AL",01063,01CS023,East South Central,South,2020-10-01,2020-12-31,92,2020,4,7990,-0.288598800172482,40,,0.434782608695652,5,43.7030474406582,-3.7030474406582,,,-46.3460255401527,-0.0847320188754881,3.04347826086957,,3.32523187048486,-0.281753609615298,,,-3.52632803022901
United States,AL,"Hale County, AL",01065,01CS023,East South Central,South,2020-01-01,2020-03-31,91,2020,1,14670,-0.268443325863984,50,0,0.54945054945055,5,80.6822920427772,-30.6822920427772,50,0,-209.149911675373,-0.380285329852921,3.84615384615385,0,6.20633015713671,-2.36017631098286,3.84615384615385,0,-16.0884547442595
United States,AL,"Hale County, AL",01065,01CS023,East South Central,South,2020-04-01,2020-06-30,91,2020,2,14670,-0.268443325863984,74,,0.813186813186813,5,48.474361758227,25.525638241773,,,173.998897353599,0.526580182098855,5.69230769230769,,3.72879705832516,1.96351063398254,,,13.3845305656615
United States,AL,"Hale County, AL",01065,01CS023,East South Central,South,2020-07-01,2020-09-30,92,2020,3,14670,-0.268443325863984,66,,0.717391304347826,5,38.7031701176159,27.2968298823841,,,186.072460002618,0.705286667718203,5.02173913043478,,2.94480642199252,2.07693270844227,,,14.1576871741122
United States,AL,"Hale County, AL",01065,01CS023,East South Central,South,2020-10-01,2020-12-31,92,2020,4,14670,-0.268443325863984,62,,0.673913043478261,5,60.5354341587196,1.46456584128044,,,9.98340723435882,0.024193529981803,4.71739130434783,,4.6059569468591,0.111434357488729,,,0.759607072179476
United States,AL,"Henry County, AL",01067,01CS003,East South Central,South,2020-01-01,2020-03-31,91,2020,1,17223,-0.260740193242787,60,0,0.659340659340659,5,88.2969949913235,-28.2969949913235,60,0,-164.297712311,-0.320475175787173,4.61538461538462,0,6.79207653779412,-2.1766919224095,4.61538461538462,0,-12.6382855623846
United States,AL,"Henry County, AL",01067,01CS003,East South Central,South,2020-04-01,2020-06-30,91,2020,2,17223,-0.260740193242787,63,,0.692307692307692,5,56.0890647067733,6.91093529322668,,,40.126199229093,0.123213594830939,4.84615384615385,,4.31454343898256,0.531610407171283,,,3.08663070993023
United States,AL,"Henry County, AL",01067,01CS003,East South Central,South,2020-07-01,2020-09-30,92,2020,3,17223,-0.260740193242787,70,,0.760869565217391,5,46.4015511205419,23.5984488794582,,,137.017063690752,0.508570259174185,5.32608695652174,,3.53055280264992,1.79553415387182,,,10.4252113677746
United States,AL,"Henry County, AL",01067,01CS003,East South Central,South,2020-10-01,2020-12-31,92,2020,4,17223,-0.260740193242787,74,,0.804347826086957,5,68.2338151616455,5.76618483835452,,,33.4795612747751,0.0845062645946804,5.6304347826087,,5.1917033275165,0.438731455092192,,,2.54735792308072
United States,AL,"Houston County, AL",01069,01CS024,East South Central,South,2020-01-01,2020-03-31,91,2020,1,106580,0.00887548307225849,363,,3.98901098901099,5,318.234034838757,44.7659651612426,,,42.0022191417176,0.14066994809001,27.9230769230769,,24.4795411414429,3.44353578163405,,,3.23093993397828
United States,AL,"Houston County, AL",01069,01CS024,East South Central,South,2020-04-01,2020-06-30,91,2020,2,106580,0.00887548307225849,304,,3.34065934065934,5,286.026104554207,17.9738954457928,,,16.8642291666286,0.0628400525672523,23.3846153846154,,22.0020080426313,1.38260734198406,,,1.29724839743297
United States,AL,"Houston County, AL",01069,01CS024,East South Central,South,2020-07-01,2020-09-30,92,2020,3,106580,0.00887548307225849,416,94,4.52173913043478,5,278.86537162564,137.13462837436,322,88.1966597860762,128.668257059824,0.491759258508637,31.6521739130435,7.15217391304348,21.2180174062987,10.4341565067448,24.5,6.7106154185058,9.78997608063876
United States,AL,"Houston County, AL",01069,01CS024,East South Central,South,2020-10-01,2020-12-31,92,2020,4,106580,0.00887548307225849,344,68,3.73913043478261,5,300.697635666744,43.3023643332565,276,63.8018389941828,40.6289776067334,0.144006334593357,26.1739130434783,5.17391304347826,22.8791679311653,3.29474511231299,21,4.85448774955739,3.09133525268624
United States,AL,"Jackson County, AL",01071,01CS025,East South Central,South,2020-01-01,2020-03-31,91,2020,1,51582,-0.157069243876664,222,,2.43956043956044,5,211.414237463752,10.5857625362477,,,20.5222025827764,0.0500711903949358,17.0769230769231,,16.2626336510579,0.81428942586521,,,1.57863096790588
United States,AL,"Jackson County, AL",01071,01CS025,East South Central,South,2020-04-01,2020-06-30,91,2020,2,51582,-0.157069243876664,199,,2.18681318681319,5,179.206307179202,19.7936928207979,,,38.3732558272224,0.110451987613386,15.3076923076923,,13.7851005522463,1.52259175544599,,,2.95178890978634
United States,AL,"Jackson County, AL",01071,01CS025,East South Central,South,2020-07-01,2020-09-30,92,2020,3,51582,-0.157069243876664,234,,2.54347826086957,5,170.871730323437,63.1282696765631,,,122.384300098025,0.369448296433061,17.804347826087,,13.0011099159137,4.80323791017328,,,9.31184892050188
United States,AL,"Jackson County, AL",01071,01CS025,East South Central,South,2020-10-01,2020-12-31,92,2020,4,51582,-0.157069243876664,242,,2.6304347826087,5,192.703994364541,49.2960056354595,,,95.5682323978509,0.255812059308981,18.4130434782609,,14.6622604407803,3.75078303748061,,,7.27149594331475
